Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Sector,FICS
005880,KR7005880000,대한해운,KOSPI,,1575,2,-5,-0.32,1600,1613,1575,1665126,2657090984,5059,321209950,STK,운송/항공/물류,Marine
005930,KR7005930003,삼성전자,KOSPI,,57800,1,400,0.7,57400,58600,57150,8247301,477236027550,3421550,5919637922,STK,IT하드웨어/반도체,Semiconductors & Semiconductor Equipment
005940,KR7005940002,NH투자증권,KOSPI,,15980,2,-300,-1.84,16180,16320,15960,276187,4449728195,52333,327492299,STK,증권,Capital Markets
005950,KR7005950001,이수화학,KOSPI,,5580,1,10,0.18,5530,5600,5520,7400,41154350,1267,22722739,STK,정유/화학/가스,Chemicals
005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,10410,2,-30,-0.29,10440,10460,10370,1371,14295300,1428,13718304,KSQ,지주회사,Food Products
006040,KR7006040000,동원산업,KOSPI,,43400,1,450,1.05,42500,43450,42500,37478,1613440200,17196,39624084,STK,음식료,Food Products
006060,KR7006060008,화승인더,KOSPI,,4910,2,-60,-1.21,4965,5010,4870,185742,916444879,2716,55320000,STK,의류,"Textiles,Apparel"
006110,KR7006110001,삼아알미늄,KOSPI,,22425,2,-475,-2.07,22700,22850,22400,28431,641194225,3299,14711916,STK,철강/비철금속,Metal & Mining
006120,KR7006120000,SK디스커버리,KOSPI,,43850,1,1250,2.93,42350,43850,42350,21650,937725475,8045,18347855,STK,지주회사,"Oil, Gas & consumable Fuels"
006220,KR7006220008,제주은행,KOSPI,,9720,2,-450,-4.42,10130,10220,9680,239558,2357694275,3122,32128774,STK,은행,Commercial Banks
006260,KR7006260004,LS,KOSPI,,145700,2,-4300,-2.87,149100,150000,144800,121871,17845720300,46915,32200000,STK,전력기기,Electrical Equipment
006280,KR7006280002,녹십자,KOSPI,,125700,1,4400,3.63,120700,127300,120100,33049,4137029750,14689,11686538,STK,바이오/제약/신약개발,Pharmaceuticals
006340,KR7006340004,대원전선,KOSPI,,2960,2,-35,-1.17,3020,3020,2920,1139092,3362639583,2219,74979175,STK,전력기기,Electrical Equipment
006360,KR7006360002,GS건설,KOSPI,,18680,2,-260,-1.37,18800,18960,18640,135637,2539507530,15986,85581490,STK,건설,Construction & Engineering
006380,KR7006380000,카프로,KOSPI,,3660,0,0,0.0,0,0,0,0,0,6185,168999996,STK,정유/화학/가스,Chemicals
006390,KR7006390009,한일현대시멘트,KOSPI,,15810,2,-120,-0.75,15810,15940,15740,11420,180576035,3055,19327672,STK,건자재,Construction Materials
006400,KR7006400006,삼성SDI,KOSPI,,170700,2,-2300,-1.33,171300,173000,170200,131531,22542284350,117381,68764530,STK,이차전지 배터리,Electtronic Equipment & Instruments
006490,KR7006490007,인스코비,KOSPI,,1447,2,-64,-4.24,1511,1529,1443,637040,938609152,1731,119658720,STK,통신,Wireless Telecommunication Services
006620,KR7006620009,동구바이오제약,KOSDAQ,우량기업부,5860,1,60,1.03,5840,5950,5750,77552,453739210,1668,28464992,KSQ,바이오/제약/신약개발,Pharmaceuticals
006650,KR7006650006,대한유화,KOSPI,,84400,1,1100,1.32,82900,84600,82600,12580,1050296150,5486,6500000,STK,정유/화학/가스,Chemicals
006660,KR7006660005,삼성공조,KOSPI,,16060,1,130,0.82,15930,16800,15560,1076616,17499159345,1305,8126314,STK,자동차 부품,Auto Components
006730,KR7006730006,서부T&D,KOSDAQ,우량기업부,6260,1,120,1.95,6120,6330,6100,107176,668529805,4127,65926923,KSQ,기타,Hotel & Leisure
006800,KR7006800007,미래에셋증권,KOSPI,,12660,2,-180,-1.4,12840,13030,12630,713338,9145010300,72202,570316408,STK,증권,Capital Markets
006840,KR7006840003,AK홀딩스,KOSPI,,10610,2,-110,-1.03,10720,10720,10610,2049,21824825,1405,13247561,STK,지주회사,Chemicals
006890,KR7006890008,태경케미컬,KOSPI,,11890,2,-40,-0.34,11930,11930,11840,14561,172702170,1379,11600000,STK,정유/화학/가스,Chemicals
006910,KR7006910004,보성파워텍,KOSDAQ,벤처기업부,2900,2,-35,-1.19,2955,2965,2885,135695,394711003,1424,49129824,KSQ,전력기기,Electrical Equipment
007070,KR7007070006,GS리테일,KOSPI,,14155,2,-75,-0.53,14170,14340,14140,42219,598167045,11834,83607415,STK,유통,Distributors
007110,KR7007110000,일신석재,KOSPI,,2285,3,0,0.0,2275,2300,2240,976351,2212864772,1769,77456610,STK,건자재,Construction Materials
007160,KR7007160005,사조산업,KOSPI,,37750,2,-400,-1.05,38150,38150,37650,1810,68319900,1887,5000000,STK,음식료,Food Products
007210,KR7007210008,벽산,KOSPI,,2395,2,-35,-1.44,2395,2420,2370,137657,329216900,1601,66860000,STK,건자재,Building Products
007280,KR7007280001,한국특강,KOSPI,,1723,2,-11,-0.63,1734,1787,1721,4597,7996223,1047,60813311,STK,철강/비철금속,Metal & Mining
007310,KR7007310006,오뚜기,KOSPI,,397500,1,1000,0.25,396500,398500,394500,1317,522565250,15931,4007830,STK,음식료,Food Products
007330,KR7007330004,푸른저축은행,KOSDAQ,우량기업부,8510,1,40,0.47,8470,8520,8410,15501,131162220,1283,15082800,KSQ,기타금융,Thrifts & Mogage Finance
007340,KR7007340003,DN오토모티브,KOSPI,,21750,3,0,0.0,21700,21800,21450,38532,834873450,12726,58510865,STK,자동차 부품,Auto Components
007390,KR7007390008,네이처셀,KOSDAQ,중견기업부,24000,2,-450,-1.84,24100,24850,23850,331528,8041175275,15445,64357156,KSQ,바이오/제약/신약개발,Biotechnology
007460,KR7007460009,에이프로젠,KOSPI,,686,2,-4,-0.58,691,692,679,924759,630944331,2139,311826676,STK,바이오/제약/신약개발,Pharmaceuticals
007540,KR7007540008,샘표,KOSPI,,42000,2,-400,-0.94,42400,42400,41900,1864,78260900,1207,2875800,STK,음식료,Food Products
007570,KR7007570005,일양약품,KOSPI,,12690,1,100,0.79,12580,12740,12370,46692,586010710,2421,19085664,STK,바이오/제약/신약개발,Pharmaceuticals
007660,KR7007660004,이수페타시스,KOSPI,,42150,2,-1350,-3.1,42550,43200,40800,1578749,66468124350,30941,73409219,STK,IT하드웨어/반도체,Electtronic Equipment & Instruments
007690,KR7007690001,국도화학,KOSPI,,33100,2,-500,-1.49,33600,33700,33000,6398,212506550,3065,9260832,STK,정유/화학/가스,Chemicals
007700,KR7007700008,F&F홀딩스,KOSPI,,13000,1,110,0.85,12950,13000,12840,8571,110864320,5084,39114367,STK,지주회사,"Textiles,Apparel"
007810,KR7007810005,코리아써키트,KOSPI,,11070,2,-130,-1.16,11200,11310,11040,40463,450068865,2614,23620751,STK,IT하드웨어/반도체,Electtronic Equipment & Instruments
007860,KR7007860000,서연,KOSPI,,7730,2,-210,-2.64,7910,7940,7710,66298,517194665,1814,23479844,STK,자동차 부품,Auto Components
008040,KR7008040008,사조동아원,KOSPI,,1043,2,-11,-1.04,1058,1062,1041,278733,292308929,1472,141144600,STK,음식료,Food Products
008060,KR7008060006,대덕,KOSPI,,7910,2,-80,-1.0,8000,8020,7900,53589,425536180,2680,33890150,STK,IT하드웨어/반도체,Electtronic Equipment & Instruments
008110,KR7008110009,대동전자,KOSPI,,15040,0,0,0.0,0,0,0,0,0,1577,10490447,STK,IT하드웨어/반도체,Electtronic Equipment & Instruments
008350,KR7008350001,남선알미늄,KOSPI,,1283,2,-9,-0.7,1290,1292,1281,359807,461822453,1656,129079090,STK,철강/비철금속,Metal & Mining
008490,KR7008490005,서흥,KOSPI,,16350,1,20,0.12,16330,16430,16040,26542,432083090,1891,11569113,STK,헬스케어,Pharmaceuticals
008700,KR7008700007,아남전자,KOSPI,,1486,2,-10,-0.67,1496,1500,1473,253156,375006043,1146,77124820,STK,가전제품,Household Durables
008730,KR7008730004,율촌화학,KOSPI,,27000,1,300,1.12,26600,27400,26000,24078,646089750,6696,24800000,STK,정유/화학/가스,Containers & Packaging
008770,KR7008770000,호텔신라,KOSPI,,44850,1,1700,3.94,43100,45100,43000,171970,7657002425,17602,39248121,STK,유통/소매,Distributors
008830,KR7008830002,대동기어,KOSDAQ,중견기업부,20800,2,-1000,-4.59,21000,21150,20700,313794,6548059675,1869,8987520,KSQ,자동차 부품,Machinery
008930,KR7008930000,한미사이언스,KOSPI,,32500,2,-100,-0.31,32350,33050,32000,149182,4872982900,22227,68391550,STK,지주회사,Pharmaceuticals
008970,KR7008970006,동양철관,KOSPI,,1318,2,-51,-3.73,1370,1373,1311,5158603,6835929268,2099,159323019,STK,철강/비철금속,Metal & Mining
009070,KR7009070004,KCTC,KOSPI,,4015,1,10,0.25,4005,4030,3950,69859,278668337,1204,30000000,STK,운송/항공/물류,Road & Rail
009150,KR7009150004,삼성전기,KOSPI,,123200,2,-3100,-2.45,125000,125400,123000,114512,14211284700,92022,74693696,STK,IT하드웨어/반도체,Electtronic Equipment & Instruments
009160,KR7009160003,SIMPAC,KOSPI,,4195,1,40,0.96,4135,4200,4130,63738,267139849,2744,65429516,STK,조선/기계/중공업,Metal & Mining
009240,KR7009240003,한샘,KOSPI,,41950,3,0,0.0,41700,42100,41650,6418,268270650,9872,23533928,STK,홈리빙/가구,Household Durables
009270,KR7009270000,신원,KOSPI,,1714,2,-15,-0.87,1725,1780,1700,876737,1512822967,1714,100052356,STK,의류,"Textiles,Apparel"
009290,KR7009290008,광동제약,KOSPI,,5510,3,0,0.0,5510,5520,5480,11656,64046410,2888,52420851,STK,바이오/제약/신약개발,Pharmaceuticals
009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,17220,2,-50,-0.29,17270,17360,17070,1533,26295050,1096,6370000,KSQ,바이오/제약/신약개발,Pharmaceuticals
009410,KR7009410002,태영건설,KOSPI,,2580,2,-10,-0.39,2550,2640,2540,184940,478111225,7587,294073558,STK,건설,Construction & Engineering
009420,KR7009420001,한올바이오파마,KOSPI,,26700,2,-250,-0.93,26450,26850,26400,73435,1954734550,13948,52240638,STK,바이오/제약/신약개발,Pharmaceuticals
009450,KR7009450008,경동나비엔,KOSPI,,78600,2,-1600,-2.0,80200,80200,78100,30680,2412966700,11450,14568592,STK,홈리빙/가구,Household Durables
009470,KR7009470006,삼화전기,KOSPI,,29900,3,0,0.0,30100,30400,29500,28135,840714100,1977,6613820,STK,전력기기,Electtronic Equipment & Instruments
009520,KR7009520008,포스코엠텍,KOSDAQ GLOBAL,우량기업부,11720,2,-60,-0.51,11730,11830,11670,108109,1270476935,4880,41642703,KSQ,철강/비철금속,Metal & Mining
009540,KR7009540006,HD한국조선해양,KOSPI,,286500,2,-1500,-0.52,284500,286500,280500,109372,31053397500,202764,70773116,STK,조선/기계/중공업,Shipbuilding
009580,KR7009580002,무림P&P,KOSPI,,2940,3,0,0.0,2980,2980,2925,27119,79715265,1833,62368324,STK,기타,Paper & Forest Products
009680,KR7009680000,모토닉,KOSPI,,9800,3,0,0.0,9790,9860,9750,17030,166961830,2748,28050000,STK,자동차 부품,Auto Components
009780,KR7009780008,엠에스씨,KOSDAQ,우량기업부,7120,1,570,8.7,6500,7200,6500,473446,3297844220,1253,17600000,KSQ,반도체 소재,Food Products
009830,KR7009830001,한화솔루션,KOSPI,,36800,2,-550,-1.47,37300,37525,36350,1417507,52184485125,63256,171892536,STK,신재생에너지,Energy Equipment & service
009900,KR7009900002,명신산업,KOSPI,,8470,2,-140,-1.63,8610,8610,8450,78275,664468320,4444,52470133,STK,자동차 부품,Auto Components
009970,KR7009970005,영원무역홀딩스,KOSPI,,107600,2,-100,-0.09,107500,110500,107500,15249,1652704050,14671,13635592,STK,의류,"Textiles,Apparel"
010060,KR7010060002,OCI홀딩스,KOSPI,,77900,2,-1100,-1.39,78500,80000,77700,54135,4254089450,14656,18814917,STK,지주회사,Chemicals
010100,KR7010100006,한국무브넥스,KOSPI,,4095,2,-50,-1.21,4145,4155,4070,59110,242939132,1246,30450420,STK,자동차 부품,Auto Components
010120,KR7010120004,LS ELECTRIC,KOSPI,,241500,1,2500,1.05,238500,242500,233500,109144,25902309000,72450,30000000,STK,전력기기,Electrical Equipment
010130,KR7010130003,고려아연,KOSPI,,820000,2,-19000,-2.26,825000,834000,817000,4999,4109649000,169766,20703283,STK,철강/비철금속,Metal & Mining
010140,KR7010140002,삼성중공업,KOSPI,,14410,2,-180,-1.23,14540,14580,14240,3475129,49818495360,126808,880000000,STK,조선/기계/중공업,Shipbuilding
010580,KR7010580009,에스엠벡셀,KOSPI,,1214,2,-5,-0.41,1231,1231,1207,7512,9163727,1350,111251760,STK,IT하드웨어/반도체,Auto Components
010620,KR7010620003,HD현대미포,KOSPI,,172900,1,600,0.35,172800,173200,168200,139412,23842385500,69059,39942149,STK,조선/기계/중공업,Shipbuilding
010690,KR7010690006,화신,KOSPI,,8090,2,-210,-2.53,8280,8280,8060,82716,676416730,2825,34920410,STK,자동차 부품,Auto Components
010770,KR7010770006,평화홀딩스,KOSPI,,9220,2,-2030,-18.04,10700,10800,8960,2645527,25852716825,1348,14625466,STK,자동차 부품,Auto Components
010780,KR7010780005,아이에스동서,KOSPI,,19480,3,0,0.0,19480,19700,19270,17392,339717110,5880,30186976,STK,건설,Construction & Engineering
010820,KR7010820009,퍼스텍,KOSPI,,3700,2,-50,-1.33,3755,3810,3690,283155,1053727901,1804,48771938,STK,방위산업,Commercial Services & Supplies
010950,KR7010950004,S-Oil,KOSPI,,52200,2,-500,-0.95,52400,52700,52100,85788,4484593700,58768,112582792,STK,정유/화학/가스,"Oil, Gas & consumable Fuels"
011000,KR7011000007,진원생명과학,KOSPI,,2245,1,80,3.7,2165,2290,2125,609631,1350022540,1796,80039035,STK,바이오/제약/신약개발,Biotechnology
011040,KR7011040003,경동제약,KOSDAQ,중견기업부,5870,1,30,0.51,5850,5910,5840,24501,143538700,1806,30768766,KSQ,바이오/제약/신약개발,Pharmaceuticals
011070,KR7011070000,LG이노텍,KOSPI,,150200,2,-1300,-0.86,150200,152100,150000,48001,7239274000,35547,23667107,STK,IT하드웨어/반도체,Electtronic Equipment & Instruments
011150,KR7011150000,CJ씨푸드,KOSPI,,3095,1,10,0.32,3085,3105,3060,261720,805646608,1112,35930773,STK,음식료,Food Products
011170,KR7011170008,롯데케미칼,KOSPI,,59000,2,-200,-0.34,59300,59300,58400,63702,3748917350,25237,42775419,STK,정유/화학/가스,Chemicals
011200,KR7011200003,HMM,KOSPI,,22250,1,1450,6.97,22300,23000,21800,4801209,107364198200,228071,1025039496,STK,운송/항공/물류,Marine
011210,KR7011210002,현대위아,KOSPI,,42600,2,-950,-2.18,43050,43400,42600,41051,1762288475,11585,27195083,STK,자동차 부품,Auto Components
011280,KR7011280005,태림포장,KOSPI,,2160,2,-40,-1.82,2225,2225,2155,214345,464946588,1529,70805940,STK,제지,Containers & Packaging
011330,KR7011330008,유니켐,KOSPI,,1657,2,-37,-2.18,1694,1694,1625,125386,207574747,1611,97279846,STK,정유/화학/가스,"Textiles,Apparel"
011390,KR7011390002,부산산업,KOSPI,,99600,2,-1800,-1.78,100800,101400,99100,7095,709386000,1051,1056000,STK,건자재,Construction Materials
011500,KR7011500006,한농화성,KOSPI,,14610,2,-90,-0.61,14690,14780,14510,34085,497793765,2284,15637042,STK,정유/화학/가스,Chemicals
011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,10130,2,-230,-2.22,10280,10380,10080,25615,261017170,1066,10530000,KSQ,건설,Construction & Engineering
011690,KR7011690005,와이투솔루션,KOSPI,,2945,1,120,4.25,2825,2955,2790,657166,1910804399,1077,36574394,STK,IT소프트웨어,Electtronic Equipment & Instruments
011760,KR7011760006,현대코퍼레이션,KOSPI,,23450,1,200,0.86,23350,23550,23000,27802,646431350,3102,13228966,STK,지주회사,Trading Companies & Distributors
011780,KR7011780004,금호석유화학,KOSPI,,112200,2,-600,-0.53,112300,113100,111400,44118,4943292250,29687,26459587,STK,정유/화학/가스,Chemicals
011790,KR7011790003,SKC,KOSPI,,103600,2,-2200,-2.08,106400,107000,103000,128745,13482811350,39231,37868298,STK,정유/화학/가스,Chemicals
011810,KR7011810009,STX,KOSPI,,3320,2,-30,-0.9,3320,3380,3295,56160,186404286,1029,31017927,STK,지주회사,Trading Companies & Distributors
011930,KR7011930005,신성이엔지,KOSPI,,1445,2,-43,-2.89,1492,1492,1443,2172119,3170556007,2974,205848151,STK,신재생에너지,Semiconductors & Semiconductor Equipment
012030,KR7012030003,DB,KOSPI,,1299,1,6,0.46,1293,1310,1283,93961,121746104,2613,201173933,STK,기타금융,IT Services
012320,KR7012320008,경동인베스트,KOSPI,,57800,2,-100,-0.17,58100,58300,57000,1289,74037200,1366,2365023,STK,지주회사,Metal & Mining
012330,KR7012330007,현대모비스,KOSPI,,256500,2,-1500,-0.58,255000,258000,254500,38540,9869398500,238532,92995094,STK,자동차 부품,Auto Components
012450,KR7012450003,한화에어로스페이스,KOSPI,,819000,2,-1000,-0.12,824000,828000,811000,92060,75301232000,387355,47296201,STK,방위산업,Commercial Services & Supplies
012510,KR7012510004,더존비즈온,KOSPI,,59400,2,-800,-1.33,60300,60300,59300,51928,3103006750,18047,30382784,STK,IT소프트웨어,Software
012600,KR7012600003,청호ICT,KOSPI,,2490,0,0,0.0,0,0,0,0,0,1161,46634517,STK,IT하드웨어/반도체,Computers & Peripherals
012610,KR7012610002,경인양행,KOSPI,,3275,3,0,0.0,3280,3300,3240,14894,48552876,1362,41616365,STK,정유/화학/가스,Chemicals
012630,KR7012630000,HDC,KOSPI,,19180,1,120,0.63,18960,19220,18820,86887,1655814585,11458,59741721,STK,건설,Construction & Engineering
012690,KR7012690004,모나리자,KOSPI,,2845,2,-20,-0.7,2880,2880,2825,131347,374053768,1040,36571255,STK,필수소비재,Household Products
012700,KR7012700001,리드코프,KOSDAQ,우량기업부,4010,1,20,0.5,4000,4010,3945,28392,113054400,1060,26446135,KSQ,기타금융,"Oil, Gas & consumable Fuels"
012750,KR7012750006,에스원,KOSPI,,65300,2,-400,-0.61,64800,66100,64800,14509,946969650,24813,37999178,STK,IT소프트웨어,Commercial Services & Supplies
012800,KR7012800009,대창,KOSPI,,1307,2,-15,-1.13,1322,1322,1304,128990,168676665,1191,91140499,STK,철강/비철금속,Metal & Mining
012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,1504,2,-14,-0.92,1519,1529,1493,68653,103361255,1101,73233457,KSQ,자동차 부품,Auto Components
013030,KR7013030002,하이록코리아,KOSDAQ,우량기업부,27250,2,-500,-1.8,27650,27650,27150,22922,626042000,3350,12295442,KSQ,조선/기계/중공업,Machinery
013120,KR7013120001,동원개발,KOSDAQ,우량기업부,2375,1,15,0.64,2380,2380,2350,34876,82554780,2156,90808100,KSQ,건설,Construction & Engineering
013310,KR7013310008,아진산업,KOSDAQ,우량기업부,2930,2,-75,-2.5,3005,3005,2930,127219,375087675,1137,38806582,KSQ,자동차 부품,Auto Components
013360,KR7013360003,일성건설,KOSPI,,2545,2,-200,-7.29,2745,2765,2535,1134100,2938939065,1374,54024880,STK,건설,Construction & Engineering
013570,KR7013570007,디와이,KOSPI,,4135,1,45,1.1,4135,4150,4080,50189,206657337,1088,26319633,STK,조선/기계/중공업,Machinery
013580,KR7013580006,계룡건설,KOSPI,,21250,2,-1300,-5.76,22300,22950,20850,556902,12060230775,1897,8930907,STK,건설,Construction & Engineering
013890,KR7013890009,지누스,KOSPI,,18080,2,-20,-0.11,18210,18500,17910,26744,484463300,4023,22254576,STK,건자재,Household Durables
013990,KR7013990007,아가방컴퍼니,KOSDAQ,우량기업부,6670,2,-80,-1.19,6810,6880,6650,430547,2891625900,2193,32887536,KSQ,유통/소매,"Textiles,Apparel"
014160,KR7014160006,대영포장,KOSPI,,1551,2,-102,-6.17,1643,1660,1544,5260788,8396312527,1681,108394549,STK,제지,Containers & Packaging
014280,KR7014280002,금강공업,KOSPI,,4715,2,-205,-4.17,4895,4975,4690,200807,971810114,1382,29329357,STK,철강/비철금속,Building Products
014530,KR7014530000,극동유화,KOSPI,,3440,2,-15,-0.43,3455,3460,3415,26402,90537540,1199,34869420,STK,정유/화학/가스,"Oil, Gas & consumable Fuels"
014580,KR7014580005,태경비케이,KOSPI,,4730,2,-55,-1.15,4810,4810,4720,44991,213938545,1304,27583100,STK,건자재,Construction Materials
014620,KR7014620009,성광벤드,KOSDAQ,우량기업부,24900,2,-700,-2.73,25800,25800,24750,154439,3860571425,6954,27928547,KSQ,철강/비철금속,Machinery
014680,KR7014680003,한솔케미칼,KOSPI,,127500,1,7600,6.34,120100,129600,118100,105587,13394335850,14452,11335195,STK,정유/화학/가스,Chemicals
014820,KR7014820005,동원시스템즈,KOSPI,,31200,2,-350,-1.11,31150,31500,30900,13413,418460125,9045,28991282,STK,포장재,Containers & Packaging
014830,KR7014830004,유니드,KOSPI,,94300,1,6400,7.28,90000,95000,88100,82946,7691115650,6381,6767600,STK,정유/화학/가스,Chemicals
014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,5430,2,-40,-0.73,5530,5540,5260,430389,2314745225,2474,45573661,KSQ,조선/기계/중공업,Shipbuilding
