Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,FICS
081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,3340,1,60,1.83,3310,3355,3235,659557,2189773026,810,24268402,KSQ,Metal & Mining
086670,KR7086670007,비엠티,KOSDAQ,우량기업부,8870,2,-130,-1.44,8950,9040,8700,5622,50143810,809,9125174,KSQ,Machinery
007680,KR7007680002,대원,KOSDAQ,벤처기업부,6010,4,1380,29.81,4640,6010,4640,695388,3919656886,808,13446474,KSQ,Construction & Engineering
177900,KR7177900008,쓰리에이로직스,KOSDAQ,기술성장기업부,8430,2,-40,-0.47,8520,8580,8310,155236,1310008075,805,9558800,KSQ,Commuications Equipment
024880,KR7024880007,케이피에프,KOSDAQ,우량기업부,3895,2,-5,-0.13,3900,3930,3865,8316,32393600,805,20682798,KSQ,Machinery
460940,KR7460940000,피앤에스미캐닉스,KOSDAQ,기술성장기업부,12420,1,30,0.24,12540,12610,12250,63332,789245140,803,6471740,KSQ,Health Care Equipment & Supplies
340360,KR7340360007,다보링크,KOSDAQ,중견기업부,1828,1,63,3.57,1795,1870,1780,923484,1695999261,803,43951909,KSQ,Commuications Equipment
148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,8480,1,50,0.59,8400,8590,8080,28351,237974395,801,9446672,KSQ,Electtronic Equipment & Instruments
038880,KR7038880001,아이에이,KOSDAQ,중견기업부,213,2,-2,-0.93,215,217,211,590410,125720591,800,375721175,KSQ,Semiconductors & Semiconductor Equipment
109960,KR7109960005,AP헬스케어,KOSDAQ,투자주의환기종목(소속부없음),398,2,-13,-3.16,460,460,388,1186897,482868188,799,200789269,KSQ,Pharmaceuticals
475460,KR7475460002,미트박스,KOSDAQ,중견기업부,14300,1,140,0.99,14290,14960,14240,600750,8824725035,798,5587025,KSQ,Internet Retail
043650,KR7043650001,국순당,KOSDAQ,우량기업부,4465,1,30,0.68,4385,4475,4385,17537,77927924,797,17858304,KSQ,Beverages
041910,KR7041910001,폴라리스AI파마,KOSDAQ,중견기업부,5900,1,10,0.17,5900,5930,5830,10160,59715575,796,13501607,KSQ,Pharmaceuticals
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,1031,1,1,0.1,1031,1037,1015,38890,39881401,793,76965206,KSQ,Pharmaceuticals
105740,KR7105740005,디케이락,KOSDAQ,우량기업부,7790,2,-140,-1.77,7940,8000,7400,69431,543721090,792,10168513,KSQ,Machinery
049630,KR7049630007,재영솔루텍,KOSDAQ,중견기업부,897,2,-18,-1.97,915,915,890,822734,740008827,791,88200229,KSQ,Mobile phone and Mobile accessory
307180,KR7307180000,아이엘사이언스,KOSDAQ,벤처기업부,2860,2,-20,-0.69,2880,2930,2845,18484,52926500,790,27653173,KSQ,Display and Display accessory
218150,KR7218150001,미래생명자원,KOSDAQ,벤처기업부,3870,3,0,0.0,3900,3920,3850,58230,226217407,790,20415802,KSQ,Food Products
041520,KR7041520008,이엘씨,KOSDAQ,중견기업부,6480,1,50,0.78,6430,6500,6410,2678,17258190,789,12188730,KSQ,Semiconductors & Semiconductor Equipment
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,4845,1,80,1.68,4815,4870,4765,67372,325718795,785,16219380,KSQ,IT Services
083500,KR7083500009,에프엔에스테크,KOSDAQ,벤처기업부,9160,1,20,0.22,9190,9360,9100,11900,109484215,785,8575722,KSQ,Display and Display accessory
091440,KR7091440008,한울소재과학,KOSDAQ,투자주의환기종목(소속부없음),2960,1,20,0.68,2950,3090,2935,118867,354868080,783,26481481,KSQ,Commuications Equipment
090410,KR7090410002,덕신이피씨,KOSDAQ,우량기업부,1698,2,-12,-0.7,1701,1717,1673,433892,734240346,782,46084095,KSQ,Building Products
053450,KR7053450003,세코닉스,KOSDAQ,우량기업부,5280,2,-60,-1.12,5340,5410,5280,56029,299287465,781,14792803,KSQ,Electtronic Equipment & Instruments
037440,KR7037440005,희림,KOSDAQ,우량기업부,5610,1,110,2.0,5450,5770,5420,1053735,5913359640,781,13922475,KSQ,Construction & Engineering
040910,KR7040910002,아이씨디,KOSDAQ,투자주의환기종목(소속부없음),4205,1,25,0.6,4180,4240,4100,12919,54034415,781,18574275,KSQ,Display and Display accessory
261780,KR7261780001,차백신연구소,KOSDAQ,기술성장기업부,2900,3,0,0.0,2900,2940,2875,14490,42008380,779,26865246,KSQ,Pharmaceuticals
347000,KR7347000002,센코,KOSDAQ,기술성장기업부,2360,1,50,2.16,2335,2445,2280,131973,314349283,778,33004976,KSQ,Electtronic Equipment & Instruments
320000,KR7320000003,한울반도체,KOSDAQ,중견기업부,2785,1,70,2.58,2715,2820,2665,80506,221720272,778,27965627,KSQ,Electtronic Equipment & Instruments
900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),1546,1,14,0.91,1539,1567,1515,222030,343509496,778,50330928,KSQ,Food Products
291230,KR7291230001,엔피,KOSDAQ,중견기업부,1762,1,22,1.26,1775,1810,1744,381864,678932701,776,44095775,KSQ,Media
250060,KR7250060001,모비스,KOSDAQ,기술성장기업부,2415,2,-10,-0.41,2425,2480,2405,37505,91135409,776,32171314,KSQ,Software
299660,KR7299660001,셀리드,KOSDAQ,기술성장기업부,3675,2,-55,-1.47,3730,3770,3665,107098,397734539,775,21102977,KSQ,Biotechnology
007370,KR7007370000,진양제약,KOSDAQ,우량기업부,5960,2,-20,-0.33,5950,6000,5940,39238,234479485,774,13001226,KSQ,Pharmaceuticals
012790,KR7012790002,신일제약,KOSDAQ,우량기업부,6460,2,-40,-0.62,6480,6530,6420,14623,94486450,774,11986415,KSQ,Pharmaceuticals
452400,KR7452400005,이닉스,KOSDAQ,벤처기업부,8530,2,-40,-0.47,8610,8610,8530,2259,19315180,773,9071428,KSQ,Electtronic Equipment & Instruments
187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,10980,1,90,0.83,10920,11000,10880,495,5412190,772,7036609,KSQ,Display and Display accessory
369370,KR7369370002,블리츠웨이스튜디오,KOSDAQ,벤처기업부,1548,1,3,0.19,1589,1589,1526,2139,3313159,772,49871911,KSQ,Media
122310,KR7122310006,제노레이,KOSDAQ,우량기업부,5300,3,0,0.0,5300,5300,5235,5825,30791650,771,14553844,KSQ,Health Care Equipment & Supplies
053260,KR7053260006,금강철강,KOSDAQ,우량기업부,4115,2,-15,-0.36,4155,4155,4050,6751,27695515,770,18720000,KSQ,Metal & Mining
123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,6690,2,-140,-2.05,6900,6900,6620,3537,23780970,767,11469842,KSQ,Game Software
011320,KR7011320009,유니크,KOSDAQ,우량기업부,3970,1,65,1.66,3905,4155,3810,409655,1647116870,767,19320695,KSQ,Auto Components
128660,KR7128660008,피제이메탈,KOSDAQ,우량기업부,3090,2,-55,-1.75,3145,3145,3090,46667,144923992,766,24803369,KSQ,Metal & Mining
153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,5200,2,-10,-0.19,5190,5270,5180,5506,28719260,762,14669958,KSQ,Pharmaceuticals
219130,KR7219130002,타이거일렉,KOSDAQ,중견기업부,12080,1,1030,9.32,11050,12350,11050,111206,1266731190,762,6314290,KSQ,Semiconductors & Semiconductor Equipment
104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,4795,1,15,0.31,4850,4850,4780,14084,67631890,759,15842126,KSQ,Hotel & Leisure
024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2050,1,65,3.27,1995,2070,1985,54789,111714175,759,37051812,KSQ,Road & Rail
333620,KR7333620003,엔시스,KOSDAQ,벤처기업부,7180,2,-60,-0.83,7310,7310,7140,5830,41883890,757,10556344,KSQ,Electtronic Equipment & Instruments
095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,5050,2,-50,-0.98,5100,5200,4970,18540,93738345,756,14971256,KSQ,Commuications Equipment
403490,KR7403490006,우듬지팜,KOSDAQ,벤처기업부,1666,1,26,1.59,1641,1667,1611,435358,712910074,753,45212464,KSQ,Food Products
222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,3650,1,5,0.14,3655,3685,3615,9472,34701600,752,20628000,KSQ,Food Products
002230,KR7002230001,피에스텍,KOSDAQ,중견기업부,3890,2,-5,-0.13,3895,3920,3870,4077,15829180,749,19273820,KSQ,Electrical Equipment
363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,10660,2,-150,-1.39,10810,10900,10520,24078,256382510,749,7032798,KSQ,Health Care Equipment & Supplies
348350,KR7348350000,위드텍,KOSDAQ,우량기업부,7360,1,330,4.69,7000,7360,7000,32300,233787100,749,10183600,KSQ,Semiconductors & Semiconductor Equipment
052790,KR7052790003,액토즈소프트,KOSDAQ,우량기업부,6600,1,190,2.96,6420,7430,6420,386005,2728383025,747,11330638,KSQ,Game Software
417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,11690,1,40,0.34,11780,11790,11390,11008,128896190,747,6396700,KSQ,Machinery
175250,KR7175250000,아이큐어,KOSDAQ,기술성장기업부,1990,1,183,10.13,1822,2195,1818,3571979,7348288614,747,37558368,KSQ,Pharmaceuticals
066310,KR7066310004,큐에스아이,KOSDAQ,중견기업부,8060,2,-90,-1.1,8140,8220,8000,15344,124629945,747,9271621,KSQ,Semiconductors & Semiconductor Equipment
294140,KR7294140009,레몬,KOSDAQ,중견기업부,3555,2,-10,-0.28,3635,3635,3505,13764,48798685,746,21000000,KSQ,Chemicals
172670,KR7172670002,에이엘티,KOSDAQ,벤처기업부,8320,2,-10,-0.12,8250,8410,8250,35146,292340620,745,8960259,KSQ,Semiconductors & Semiconductor Equipment
045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,8700,2,-130,-1.47,8870,9190,8640,171936,1544167835,744,8558040,KSQ,Transportation Infrastructure
054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,4625,2,-15,-0.32,4640,4660,4580,16146,74596910,743,16071290,KSQ,Display and Display accessory
462510,KR7462510009,라메디텍,KOSDAQ,기술성장기업부,8460,2,-80,-0.94,8530,8770,8400,31624,270836450,742,8770965,KSQ,Health Care Equipment & Supplies
361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,2575,1,10,0.39,2565,2620,2460,37264,94669588,740,28743291,KSQ,Media
457370,KR7457370005,한켐,KOSDAQ,중견기업부,9210,1,90,0.99,9170,9360,9080,29820,275683450,739,8027134,KSQ,Display and Display accessory
024830,KR7024830002,세원물산,KOSDAQ,우량기업부,8850,2,-100,-1.12,9050,9050,8450,79581,693673965,738,8350000,KSQ,Auto Components
189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,1841,2,-1,-0.05,1850,1856,1830,124496,228879160,738,40137827,KSQ,Beverages
101000,KR7101000008,KS인더스트리,KOSDAQ,중견기업부,2215,1,170,8.31,2060,2300,2055,1300918,2871593176,736,33271802,KSQ,Shipbuilding
241690,KR7241690007,유니테크노,KOSDAQ,우량기업부,3010,2,-35,-1.15,3020,3055,3000,22349,67616535,736,24470706,KSQ,Auto Components
094840,KR7094840006,슈프리마에이치큐,KOSDAQ,벤처기업부,7020,2,-40,-0.57,7050,7200,7010,80445,571313170,735,10471840,KSQ,Security system equipment
024740,KR7024740003,한일단조,KOSDAQ,중견기업부,2230,2,-20,-0.89,2245,2290,2230,461420,1040438380,733,32897049,KSQ,Auto Components
187660,KR7187660006,현대ADM,KOSDAQ,중견기업부,1703,2,-56,-3.18,1759,1795,1690,428883,738610092,732,42989179,KSQ,Pharmaceuticals
446540,KR7446540007,메가터치,KOSDAQ,중견기업부,3515,2,-15,-0.42,3515,3585,3485,29927,105484272,730,20771000,KSQ,Electtronic Equipment & Instruments
066130,KR7066130006,하츠,KOSDAQ,우량기업부,5700,1,50,0.88,5690,5860,5600,124735,713136605,729,12800000,KSQ,Household Durables
250000,KR7250000007,보라티알,KOSDAQ,우량기업부,10800,2,-260,-2.35,11070,11080,10790,42497,462859800,729,6750733,KSQ,Food Products
115440,KR7115440000,우리넷,KOSDAQ,벤처기업부,6750,2,-40,-0.59,6740,6820,6720,22825,154487380,728,10794292,KSQ,Commuications Equipment
099220,KR7099220006,SDN,KOSDAQ,중견기업부,1295,1,8,0.62,1291,1317,1260,341820,443507213,727,56171811,KSQ,Energy Equipment & service
388790,KR7388790008,라이콤,KOSDAQ,벤처기업부,2430,1,5,0.21,2425,2495,2415,39544,96560219,726,29913930,KSQ,Commuications Equipment
015710,KR7015710007,코콤,KOSDAQ,중견기업부,4145,2,-5,-0.12,4150,4185,4130,16110,67062980,726,17530500,KSQ,IT Services
090470,KR7090470006,제이스텍,KOSDAQ,우량기업부,4150,1,55,1.34,4165,4185,4105,9919,41258895,725,17476594,KSQ,Display and Display accessory
057030,KR7057030009,YBM넷,KOSDAQ,중견기업부,4440,2,-50,-1.11,4555,4575,4385,141548,635744079,724,16312697,KSQ,Education
049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3690,2,-20,-0.54,3820,3820,3610,2379,8661810,723,19606277,KSQ,Computers & Peripherals
104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,5640,1,50,0.89,5600,5830,5600,8501,48405350,721,12785740,KSQ,Health Care Equipment & Supplies
466410,KR7466410008,사이냅소프트,KOSDAQ,벤처기업부,14290,1,40,0.28,14260,14560,14000,49955,715083030,719,5037023,KSQ,Software
063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,1563,2,-8,-0.51,1570,1574,1552,168133,262443432,719,46029154,KSQ,Media
101330,KR7101330009,모베이스,KOSDAQ,우량기업부,3105,2,-5,-0.16,3110,3140,3090,13575,42162775,718,23147029,KSQ,Auto Components
317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,3955,2,-40,-1.0,4000,4030,3925,34520,137503070,717,18144289,KSQ,Health Care Equipment & Supplies
222110,KR7222110009,팬젠,KOSDAQ,기술성장기업부,5560,1,160,2.96,5360,5820,5340,62413,354492530,717,12898197,KSQ,Biotechnology
038620,KR7038620001,위즈코프,KOSDAQ,벤처기업부,998,2,-26,-2.54,1044,1044,977,1842840,1833560232,716,71807899,KSQ,Transportation Infrastructure
391710,KR7391710001,코닉오토메이션,KOSDAQ,중견기업부,1700,2,-14,-0.82,1714,1717,1650,45514,77266707,715,42065086,KSQ,IT Services
198440,KR7198440000,강동씨앤엘,KOSDAQ,중견기업부,1172,1,33,2.9,1139,1193,1139,197410,231412246,714,60931896,KSQ,Construction Materials
377030,KR7377030002,비트맥스,KOSDAQ,기술성장기업부,1918,2,-54,-2.74,1976,1990,1909,126846,245359281,714,37231222,KSQ,Software
036670,KR7036670008,삼양케이씨아이,KOSDAQ,우량기업부,6320,2,-10,-0.16,6350,6350,6300,2580,16276810,712,11270000,KSQ,Chemicals
130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,4625,2,-90,-1.91,4715,4715,4620,6092,28372397,712,15400000,KSQ,Commercial Services & Supplies
450520,KR7450520002,인스웨이브시스템즈,KOSDAQ,벤처기업부,4830,1,215,4.66,4700,4995,4635,715494,3452418413,710,14704578,KSQ,Software
262260,KR7262260003,에이프로,KOSDAQ,우량기업부,4895,2,-50,-1.01,4950,4990,4895,9139,45055510,708,14468152,KSQ,Electtronic Equipment & Instruments
054300,KR7054300009,팬스타엔터프라이즈,KOSDAQ,벤처기업부,1054,4,243,29.96,1054,1054,1054,4512413,4756083302,706,67006296,KSQ,Marine
109860,KR7109860007,동일금속,KOSDAQ,우량기업부,7760,2,-10,-0.13,7800,7800,7750,1017,7898920,706,9100000,KSQ,Machinery
464280,KR7464280007,티디에스팜,KOSDAQ,중견기업부,12740,1,230,1.84,12590,12880,12500,26781,340649070,704,5530000,KSQ,Pharmaceuticals
237820,KR7237820006,플레이디,KOSDAQ,중견기업부,5490,3,0,0.0,5530,5560,5460,31492,173400230,704,12827140,KSQ,Media
127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,5940,2,-20,-0.34,6100,6100,5920,1380,8329910,703,11840684,KSQ,Electtronic Equipment & Instruments
017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4470,1,60,1.36,4405,4550,4405,7141,31919825,701,15702890,KSQ,Metal & Mining
234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,1071,2,-15,-1.38,1087,1087,1050,41282,44012710,701,65524325,KSQ,Auto Components
042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1449,2,-11,-0.75,1460,1466,1428,128736,186153747,700,48329564,KSQ,Electtronic Equipment & Instruments
033310,KR7033310004,엠투엔,KOSDAQ,중견기업부,1733,1,33,1.94,1710,1754,1700,96970,167978379,699,40342231,KSQ,Auto Components
027580,KR7027580000,상보,KOSDAQ,우량기업부,1180,2,-5,-0.42,1181,1192,1175,108550,128626091,698,59181279,KSQ,Chemicals
059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,7150,1,60,0.85,7090,7360,7050,33811,244957700,697,9748596,KSQ,Semiconductors & Semiconductor Equipment
474610,KR7474610003,RF시스템즈,KOSDAQ,벤처기업부,5390,3,0,0.0,5430,5450,5290,262565,1411390510,696,12924863,KSQ,Commercial Services & Supplies
072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,9450,2,-190,-1.97,9890,9890,9450,20834,200540895,696,7365316,KSQ,Electtronic Equipment & Instruments
059270,KR7059270009,해성에어로보틱스,KOSDAQ,기술성장기업부,6230,2,-170,-2.66,6430,6430,6220,78120,492241405,694,11140799,KSQ,Machinery
263600,KR7263600009,덕우전자,KOSDAQ,우량기업부,4350,2,-30,-0.68,4400,4410,4340,9447,41353185,692,15930310,KSQ,Mobile phone and Mobile accessory
223250,KR7223250002,드림씨아이에스,KOSDAQ,벤처기업부,2900,3,0,0.0,2890,2960,2865,51888,151457750,690,23799324,KSQ,Pharmaceuticals
256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1190,1,1,0.08,1190,1199,1175,1083,1283008,690,57997072,KSQ,Display and Display accessory
105330,KR7105330005,케이엔더블유,KOSDAQ,우량기업부,4290,1,10,0.23,4400,4430,4185,32472,138607610,688,16060028,KSQ,Semiconductors & Semiconductor Equipment
088390,KR7088390000,이녹스,KOSDAQ,우량기업부,7330,2,-100,-1.35,7430,7510,7130,2472,18039290,687,9385844,KSQ,Leisure Equipment & Products
251630,KR7251630000,브이원텍,KOSDAQ,우량기업부,4310,1,30,0.7,4270,4380,4270,19465,84138860,687,15942886,KSQ,Electtronic Equipment & Instruments
009730,KR7009730003,이렘,KOSDAQ,중견기업부,1127,1,2,0.18,1125,1153,1083,627261,707917219,686,60940960,KSQ,Metal & Mining
347860,KR7347860009,알체라,KOSDAQ,중견기업부,1770,1,8,0.45,1795,1827,1765,437520,783997139,685,38710961,KSQ,Software
041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,3605,1,20,0.56,3640,3675,3590,192560,701587314,684,19000000,KSQ,Commercial Services & Supplies
097780,KR7097780001,에코볼트,KOSDAQ,중견기업부,1011,2,-38,-3.62,1049,1078,1000,266799,277101645,684,67730338,KSQ,Auto Components
260660,KR7260660006,알리코제약,KOSDAQ,우량기업부,4455,2,-45,-1.0,4495,4570,4430,49662,222817305,682,15327021,KSQ,Pharmaceuticals
313760,KR7313760001,캐리,KOSDAQ,투자주의환기종목(소속부없음),6700,1,60,0.9,6640,6880,6560,28944,193408250,682,10182927,KSQ,Electtronic Equipment & Instruments
065530,KR7065530008,와이어블,KOSDAQ,중견기업부,1288,1,19,1.5,1269,1289,1269,10102,12950395,680,52860000,KSQ,Wireless Telecommunication Services
032940,KR7032940009,원익,KOSDAQ,우량기업부,3740,3,0,0.0,3745,3765,3695,61269,228358065,680,18193230,KSQ,Personal Products
246960,KR7246960009,SCL사이언스,KOSDAQ,기술성장기업부,8020,1,60,0.75,8110,8110,7980,612,4890770,680,8479375,KSQ,Health Care Equipment & Supplies
380540,KR7380540005,옵티코어,KOSDAQ,벤처기업부,1727,2,-3,-0.17,1730,1754,1694,256402,441324460,679,39338196,KSQ,Commuications Equipment
212560,KR7212560007,네오오토,KOSDAQ,우량기업부,8590,2,-180,-2.05,8730,8770,8560,26587,230005390,676,7874963,KSQ,Auto Components
065130,KR7065130007,탑엔지니어링,KOSDAQ,중견기업부,4140,3,0,0.0,4155,4170,4135,3185,13195785,676,16330482,KSQ,Mobile phone and Mobile accessory
317850,KR7317850006,대모,KOSDAQ,벤처기업부,8090,2,-10,-0.12,8150,8210,8050,19190,156091300,673,8324420,KSQ,Machinery
105760,KR7105760003,포스뱅크,KOSDAQ,벤처기업부,6980,2,-40,-0.57,7050,7150,6910,80995,568371715,672,9641010,KSQ,Commercial Services & Supplies
462980,KR7462980004,아이지넷,KOSDAQ,기술성장기업부,3690,1,305,9.01,3385,3955,3360,2805362,10503281376,672,18234437,KSQ,IT Services
294630,KR7294630009,서남,KOSDAQ,기술성장기업부,2805,2,-30,-1.06,2830,2860,2795,85053,240271463,672,23979459,KSQ,Energy Equipment & service
450330,KR7450330006,하스,KOSDAQ,기술성장기업부,8580,2,-120,-1.38,8680,8910,8580,26133,229335575,672,7836009,KSQ,Health Care Equipment & Supplies
054930,KR7054930003,유신,KOSDAQ,우량기업부,22350,1,250,1.13,22700,23100,22250,20622,469699350,670,3000000,KSQ,Construction & Engineering
024840,KR7024840001,KBI메탈,KOSDAQ,중견기업부,1918,2,-19,-0.98,1945,1945,1914,154963,298433554,669,34909199,KSQ,Electrical Equipment
101170,KR7101170009,우림피티에스,KOSDAQ,우량기업부,4955,2,-40,-0.8,4995,5040,4940,36889,183334655,668,13500000,KSQ,Machinery
457600,KR7457600005,벡트,KOSDAQ,중견기업부,4875,3,0,0.0,4875,4975,4725,360480,1756022967,668,13707500,KSQ,Education
038070,KR7038070009,서린바이오,KOSDAQ,우량기업부,7330,2,-10,-0.14,7350,7500,7300,37126,273934850,667,9100676,KSQ,Biotechnology
033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,1796,2,-9,-0.5,1829,1830,1722,142505,256527961,666,37115267,KSQ,Media
357580,KR7357580000,아모센스,KOSDAQ,기술성장기업부,5940,2,-10,-0.17,5950,5990,5900,1154,6852585,666,11220264,KSQ,Mobile phone and Mobile accessory
032540,KR7032540007,TJ미디어,KOSDAQ,우량기업부,4780,2,-10,-0.21,4795,4795,4775,2795,13375958,665,13931609,KSQ,Leisure Equipment & Products
352700,KR7352700009,씨앤투스,KOSDAQ,우량기업부,2525,1,5,0.2,2535,2545,2505,5732,14506145,663,26276899,KSQ,"Textiles,Apparel"
239610,KR7239610009,에이치엘사이언스,KOSDAQ,우량기업부,12230,1,350,2.95,11990,12390,11820,7325,88831740,659,5392115,KSQ,Food Products
159010,KR7159010008,아스플로,KOSDAQ,벤처기업부,4945,1,25,0.51,4920,4970,4865,15188,74721497,659,13334739,KSQ,Machinery
950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),3420,3,0,0.0,3395,3435,3380,4925,16794395,657,19236053,KSQ,Biotechnology
054540,KR7054540000,삼영엠텍,KOSDAQ,중견기업부,5060,2,-40,-0.78,5100,5100,4985,55369,278922355,657,13000000,KSQ,Shipbuilding
004590,KR7004590006,한국가구,KOSDAQ,우량기업부,4375,2,-5,-0.11,4350,4415,4350,19171,84048909,656,15000000,KSQ,Food Products
420570,KR7420570004,제이투케이바이오,KOSDAQ,벤처기업부,11220,2,-470,-4.02,11690,11720,11200,37307,425925310,656,5847483,KSQ,Personal Products
129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,4775,1,175,3.8,4600,5150,4360,2996771,14360985760,654,13715053,KSQ,Machinery
308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,3220,2,-30,-0.92,3250,3300,3190,28880,93507925,654,20323140,KSQ,Pharmaceuticals
192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,9250,2,-70,-0.75,9320,9410,9150,12596,116107395,653,7067125,KSQ,Software
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,2380,2,-40,-1.65,2425,2450,2360,55144,132259771,653,27449486,KSQ,Energy Equipment & service
347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,중견기업부,2175,1,55,2.59,2135,2190,2120,65883,142349015,652,30010576,KSQ,Biotechnology
217190,KR7217190008,제너셈,KOSDAQ,우량기업부,7390,1,50,0.68,7380,7500,7320,15941,118183250,648,8769174,KSQ,Semiconductors & Semiconductor Equipment
064480,KR7064480007,브리지텍,KOSDAQ,벤처기업부,5420,2,-10,-0.18,5440,5560,5380,75794,415830800,647,11952500,KSQ,IT Services
047770,KR7047770003,코데즈컴바인,KOSDAQ,중견기업부,1711,2,-44,-2.51,1725,1749,1630,129660,221660461,647,37842602,KSQ,"Textiles,Apparel"
036010,KR7036010007,아비코전자,KOSDAQ,우량기업부,4865,2,-60,-1.22,4985,4985,4835,20514,100038970,646,13292934,KSQ,Electtronic Equipment & Instruments
043260,KR7043260009,성호전자,KOSDAQ,우량기업부,1059,2,-5,-0.47,1060,1092,1055,380650,408312816,646,61002189,KSQ,Electtronic Equipment & Instruments
336060,KR7336060009,웨이버스,KOSDAQ,벤처기업부,1341,2,-5,-0.37,1336,1360,1330,161256,217023895,645,48155200,KSQ,IT Services
035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,6620,1,610,10.15,5770,7000,5250,7969028,50061823735,644,9730590,KSQ,Building Products
317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,6410,2,-240,-3.61,6770,6830,6380,31640,209550530,643,10039454,KSQ,Media
239340,KR7239340003,이스트에이드,KOSDAQ,중견기업부,2385,1,40,1.71,2315,2545,2315,932164,2272520450,643,26979634,KSQ,Internet Services
011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,2040,2,-105,-4.9,2250,2280,2030,2689650,5729343882,643,31541686,KSQ,"Textiles,Apparel"
094940,KR7094940004,푸른기술,KOSDAQ,벤처기업부,7690,2,-110,-1.41,7810,7910,7650,89564,697008925,642,8361386,KSQ,Computers & Peripherals
155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,3300,1,20,0.61,3325,3325,3280,2876,9514400,642,19474358,KSQ,Display and Display accessory
068050,KR7068050004,팬엔터테인먼트,KOSDAQ,우량기업부,2320,2,-50,-2.11,2390,2390,2310,247262,578142160,642,27694076,KSQ,Media
053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,10700,1,140,1.33,10600,10930,10600,32523,350131245,642,6000000,KSQ,Machinery
263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,3300,2,-220,-6.25,3310,3450,3230,1119610,3716269217,640,19414200,KSQ,Health Care Equipment & Supplies
246720,KR7246720007,아스타,KOSDAQ,벤처기업부,4720,2,-30,-0.63,4750,4780,4600,8407,39277620,640,13567300,KSQ,Health Care Equipment & Supplies
276040,KR7276040003,스코넥,KOSDAQ,기술성장기업부,5100,1,100,2.0,5010,5340,5000,150327,775617875,640,12554474,KSQ,Software
010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,584,1,2,0.34,587,596,578,316406,185948988,639,109511166,KSQ,Commuications Equipment
097800,KR7097800007,윈팩,KOSDAQ,중견기업부,549,2,-9,-1.61,558,561,545,262465,144615481,639,116450229,KSQ,Semiconductors & Semiconductor Equipment
057540,KR7057540007,옴니시스템,KOSDAQ,중견기업부,1035,2,-7,-0.67,1041,1066,1035,350102,366244341,636,61449355,KSQ,Electrical Equipment
340930,KR7340930007,유일에너테크,KOSDAQ,벤처기업부,1859,1,21,1.14,1840,1946,1840,214661,408921235,635,34204450,KSQ,Electtronic Equipment & Instruments
219420,KR7219420007,링크제니시스,KOSDAQ,기술성장기업부,5540,1,10,0.18,5520,5610,5420,64538,357536815,635,11469507,KSQ,Software
